2069.png	man mechanic	👨‍🔧️	\U0001F468\U0000200D\U0001F527\U0000FE0F	U+1F468 U+200D U+1F527	man mechanic
2070.png	woman mechanic	👩‍🔧️	\U0001F469\U0000200D\U0001F527\U0000FE0F	U+1F469 U+200D U+1F527	woman mechanic
2071.png	factory worker	🧑‍🏭️	\U0001F9D1\U0000200D\U0001F3ED\U0000FE0F	U+1F9D1 U+200D U+1F3ED	factory worker
2072.png	man factory worker	👨‍🏭️	\U0001F468\U0000200D\U0001F3ED\U0000FE0F	U+1F468 U+200D U+1F3ED	man factory worker
2073.png	woman factory worker	👩‍🏭️	\U0001F469\U0000200D\U0001F3ED\U0000FE0F	U+1F469 U+200D U+1F3ED	woman factory worker
2074.png	office worker	🧑‍💼️	\U0001F9D1\U0000200D\U0001F4BC\U0000FE0F	U+1F9D1 U+200D U+1F4BC	office worker
2075.png	man office worker	👨‍💼️	\U0001F468\U0000200D\U0001F4BC\U0000FE0F	U+1F468 U+200D U+1F4BC	man office worker
2076.png	woman office worker	👩‍💼️	\U0001F469\U0000200D\U0001F4BC\U0000FE0F	U+1F469 U+200D U+1F4BC	woman office worker
2077.png	scientist	🧑‍🔬️	\U0001F9D1\U0000200D\U0001F52C\U0000FE0F	U+1F9D1 U+200D U+1F52C	scientist
2078.png	man scientist	👨‍🔬️	\U0001F468\U0000200D\U0001F52C\U0000FE0F	U+1F468 U+200D U+1F52C	man scientist
2079.png	woman scientist	👩‍🔬️	\U0001F469\U0000200D\U0001F52C\U0000FE0F	U+1F469 U+200D U+1F52C	woman scientist
2080.png	technologist	🧑‍💻️	\U0001F9D1\U0000200D\U0001F4BB\U0000FE0F	U+1F9D1 U+200D U+1F4BB	technologist
2081.png	man technologist	👨‍💻️	\U0001F468\U0000200D\U0001F4BB\U0000FE0F	U+1F468 U+200D U+1F4BB	man technologist
2082.png	woman technologist	👩‍💻️	\U0001F469\U0000200D\U0001F4BB\U0000FE0F	U+1F469 U+200D U+1F4BB	woman technologist
2083.png	singer	🧑‍🎤️	\U0001F9D1\U0000200D\U0001F3A4\U0000FE0F	U+1F9D1 U+200D U+1F3A4	singer
2084.png	man singer	👨‍🎤️	\U0001F468\U0000200D\U0001F3A4\U0000FE0F	U+1F468 U+200D U+1F3A4	man singer
2085.png	woman singer	👩‍🎤️	\U0001F469\U0000200D\U0001F3A4\U0000FE0F	U+1F469 U+200D U+1F3A4	woman singer
2086.png	artist	🧑‍🎨️	\U0001F9D1\U0000200D\U0001F3A8\U0000FE0F	U+1F9D1 U+200D U+1F3A8	artist
2087.png	man artist	👨‍🎨️	\U0001F468\U0000200D\U0001F3A8\U0000FE0F	U+1F468 U+200D U+1F3A8	man artist
2088.png	woman artist	👩‍🎨️	\U0001F469\U0000200D\U0001F3A8\U0000FE0F	U+1F469 U+200D U+1F3A8	woman artist
2089.png	pilot	🧑‍✈️️	\U0001F9D1\U0000200D\U00002708\U0000FE0F\U0000FE0F	U+1F9D1 U+200D U+2708 U+FE0F	pilot
2090.png	man pilot	👨‍✈️️	\U0001F468\U0000200D\U00002708\U0000FE0F\U0000FE0F	U+1F468 U+200D U+2708 U+FE0F	man pilot
2091.png	woman pilot	👩‍✈️️	\U0001F469\U0000200D\U00002708\U0000FE0F\U0000FE0F	U+1F469 U+200D U+2708 U+FE0F	woman pilot
2092.png	astronaut	🧑‍🚀️	\U0001F9D1\U0000200D\U0001F680\U0000FE0F	U+1F9D1 U+200D U+1F680	astronaut
2093.png	man astronaut	👨‍🚀️	\U0001F468\U0000200D\U0001F680\U0000FE0F	U+1F468 U+200D U+1F680	man astronaut
2094.png	woman astronaut	👩‍🚀️	\U0001F469\U0000200D\U0001F680\U0000FE0F	U+1F469 U+200D U+1F680	woman astronaut
2095.png	firefighter	🧑‍🚒️	\U0001F9D1\U0000200D\U0001F692\U0000FE0F	U+1F9D1 U+200D U+1F692	firefighter
2096.png	man firefighter	👨‍🚒️	\U0001F468\U0000200D\U0001F692\U0000FE0F	U+1F468 U+200D U+1F692	man firefighter
2097.png	woman firefighter	👩‍🚒️	\U0001F469\U0000200D\U0001F692\U0000FE0F	U+1F469 U+200D U+1F692	woman firefighter
2098.png	police officer	👮️	\U0001F46E\U0000FE0F	U+1F46E	police officer
2099.png	man police officer	👮‍♂️️	\U0001F46E\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F46E U+200D U+2642 U+FE0F	man police officer
2100.png	woman police officer	👮‍♀️️	\U0001F46E\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F46E U+200D U+2640 U+FE0F	woman police officer
2101.png	detective	🕵️	\U0001F575\U0000FE0F	U+1F575	detective
2102.png	man detective	🕵️‍♂️️	\U0001F575\U0000FE0F\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F575 U+FE0F U+200D U+2642 U+FE0F	man detective
2103.png	woman detective	🕵️‍♀️️	\U0001F575\U0000FE0F\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F575 U+FE0F U+200D U+2640 U+FE0F	woman detective
2104.png	guard	💂️	\U0001F482\U0000FE0F	U+1F482	guard
2105.png	man guard	💂‍♂️️	\U0001F482\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F482 U+200D U+2642 U+FE0F	man guard
2106.png	woman guard	💂‍♀️️	\U0001F482\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F482 U+200D U+2640 U+FE0F	woman guard
2107.png	ninja	🥷️	\U0001F977\U0000FE0F	U+1F977	ninja
2108.png	construction worker	👷️	\U0001F477\U0000FE0F	U+1F477	construction worker
2109.png	man construction worker	👷‍♂️️	\U0001F477\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F477 U+200D U+2642 U+FE0F	man construction worker
2110.png	woman construction worker	👷‍♀️️	\U0001F477\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F477 U+200D U+2640 U+FE0F	woman construction worker
2111.png	prince	🤴️	\U0001F934\U0000FE0F	U+1F934	prince
2112.png	princess	👸️	\U0001F478\U0000FE0F	U+1F478	princess
2113.png	person wearing turban	👳️	\U0001F473\U0000FE0F	U+1F473	person wearing turban
2114.png	man wearing turban	👳‍♂️️	\U0001F473\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F473 U+200D U+2642 U+FE0F	man wearing turban
2115.png	woman wearing turban	👳‍♀️️	\U0001F473\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F473 U+200D U+2640 U+FE0F	woman wearing turban
2116.png	person with skullcap	👲️	\U0001F472\U0000FE0F	U+1F472	person with skullcap
2117.png	woman with headscarf	🧕️	\U0001F9D5\U0000FE0F	U+1F9D5	woman with headscarf
2118.png	person in tuxedo	🤵️	\U0001F935\U0000FE0F	U+1F935	person in tuxedo
2119.png	man in tuxedo	🤵‍♂️️	\U0001F935\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F935 U+200D U+2642 U+FE0F	man in tuxedo
2120.png	woman in tuxedo	🤵‍♀️️	\U0001F935\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F935 U+200D U+2640 U+FE0F	woman in tuxedo
2121.png	person with veil	👰️	\U0001F470\U0000FE0F	U+1F470	person with veil
2122.png	man with veil	👰‍♂️️	\U0001F470\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F470 U+200D U+2642 U+FE0F	man with veil
2123.png	woman with veil	👰‍♀️️	\U0001F470\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F470 U+200D U+2640 U+FE0F	woman with veil
2124.png	pregnant woman	🤰️	\U0001F930\U0000FE0F	U+1F930	pregnant woman
2125.png	breast-feeding	🤱️	\U0001F931\U0000FE0F	U+1F931	breast-feeding
2126.png	woman feeding baby	👩‍🍼️	\U0001F469\U0000200D\U0001F37C\U0000FE0F	U+1F469 U+200D U+1F37C	woman feeding baby
2127.png	man feeding baby	👨‍🍼️	\U0001F468\U0000200D\U0001F37C\U0000FE0F	U+1F468 U+200D U+1F37C	man feeding baby
2128.png	person feeding baby	🧑‍🍼️	\U0001F9D1\U0000200D\U0001F37C\U0000FE0F	U+1F9D1 U+200D U+1F37C	person feeding baby
2129.png	baby angel	👼️	\U0001F47C\U0000FE0F	U+1F47C	baby angel
2130.png	Santa Claus	🎅️	\U0001F385\U0000FE0F	U+1F385	Santa Claus
2131.png	Mrs. Claus	🤶️	\U0001F936\U0000FE0F	U+1F936	Mrs. Claus
2132.png	mx claus	🧑‍🎄️	\U0001F9D1\U0000200D\U0001F384\U0000FE0F	U+1F9D1 U+200D U+1F384	mx claus
2133.png	superhero	🦸️	\U0001F9B8\U0000FE0F	U+1F9B8	superhero
2134.png	man superhero	🦸‍♂️️	\U0001F9B8\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9B8 U+200D U+2642 U+FE0F	man superhero
2135.png	woman superhero	🦸‍♀️️	\U0001F9B8\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9B8 U+200D U+2640 U+FE0F	woman superhero
2136.png	supervillain	🦹️	\U0001F9B9\U0000FE0F	U+1F9B9	supervillain
2137.png	man supervillain	🦹‍♂️️	\U0001F9B9\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9B9 U+200D U+2642 U+FE0F	man supervillain
2138.png	woman supervillain	🦹‍♀️️	\U0001F9B9\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9B9 U+200D U+2640 U+FE0F	woman supervillain
2139.png	mage	🧙️	\U0001F9D9\U0000FE0F	U+1F9D9	mage
2140.png	man mage	🧙‍♂️️	\U0001F9D9\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9D9 U+200D U+2642 U+FE0F	man mage
2141.png	woman mage	🧙‍♀️️	\U0001F9D9\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9D9 U+200D U+2640 U+FE0F	woman mage
2142.png	fairy	🧚️	\U0001F9DA\U0000FE0F	U+1F9DA	fairy
2143.png	man fairy	🧚‍♂️️	\U0001F9DA\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9DA U+200D U+2642 U+FE0F	man fairy
2144.png	woman fairy	🧚‍♀️️	\U0001F9DA\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9DA U+200D U+2640 U+FE0F	woman fairy
2145.png	vampire	🧛️	\U0001F9DB\U0000FE0F	U+1F9DB	vampire
2146.png	man vampire	🧛‍♂️️	\U0001F9DB\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9DB U+200D U+2642 U+FE0F	man vampire
2147.png	woman vampire	🧛‍♀️️	\U0001F9DB\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9DB U+200D U+2640 U+FE0F	woman vampire
2148.png	merperson	🧜️	\U0001F9DC\U0000FE0F	U+1F9DC	merperson
2149.png	merman	🧜‍♂️️	\U0001F9DC\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9DC U+200D U+2642 U+FE0F	merman
2150.png	mermaid	🧜‍♀️️	\U0001F9DC\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9DC U+200D U+2640 U+FE0F	mermaid
2151.png	elf	🧝️	\U0001F9DD\U0000FE0F	U+1F9DD	elf
2152.png	man elf	🧝‍♂️️	\U0001F9DD\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9DD U+200D U+2642 U+FE0F	man elf
2153.png	woman elf	🧝‍♀️️	\U0001F9DD\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9DD U+200D U+2640 U+FE0F	woman elf
2154.png	genie	🧞️	\U0001F9DE\U0000FE0F	U+1F9DE	genie
2155.png	man genie	🧞‍♂️️	\U0001F9DE\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9DE U+200D U+2642 U+FE0F	man genie
2156.png	woman genie	🧞‍♀️️	\U0001F9DE\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9DE U+200D U+2640 U+FE0F	woman genie
2157.png	zombie	🧟️	\U0001F9DF\U0000FE0F	U+1F9DF	zombie
2158.png	man zombie	🧟‍♂️️	\U0001F9DF\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9DF U+200D U+2642 U+FE0F	man zombie
2159.png	woman zombie	🧟‍♀️️	\U0001F9DF\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9DF U+200D U+2640 U+FE0F	woman zombie
2160.png	person getting massage	💆️	\U0001F486\U0000FE0F	U+1F486	person getting massage
2161.png	man getting massage	💆‍♂️️	\U0001F486\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F486 U+200D U+2642 U+FE0F	man getting massage
2162.png	woman getting massage	💆‍♀️️	\U0001F486\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F486 U+200D U+2640 U+FE0F	woman getting massage
2163.png	person getting haircut	💇️	\U0001F487\U0000FE0F	U+1F487	person getting haircut
2164.png	man getting haircut	💇‍♂️️	\U0001F487\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F487 U+200D U+2642 U+FE0F	man getting haircut
2165.png	woman getting haircut	💇‍♀️️	\U0001F487\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F487 U+200D U+2640 U+FE0F	woman getting haircut
2166.png	person walking	🚶️	\U0001F6B6\U0000FE0F	U+1F6B6	person walking
2167.png	man walking	🚶‍♂️️	\U0001F6B6\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6B6 U+200D U+2642 U+FE0F	man walking
2168.png	woman walking	🚶‍♀️️	\U0001F6B6\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F6B6 U+200D U+2640 U+FE0F	woman walking
2169.png	person standing	🧍️	\U0001F9CD\U0000FE0F	U+1F9CD	person standing
2170.png	man standing	🧍‍♂️️	\U0001F9CD\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9CD U+200D U+2642 U+FE0F	man standing
2171.png	woman standing	🧍‍♀️️	\U0001F9CD\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9CD U+200D U+2640 U+FE0F	woman standing
2172.png	person kneeling	🧎️	\U0001F9CE\U0000FE0F	U+1F9CE	person kneeling
2173.png	man kneeling	🧎‍♂️️	\U0001F9CE\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9CE U+200D U+2642 U+FE0F	man kneeling
2174.png	woman kneeling	🧎‍♀️️	\U0001F9CE\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9CE U+200D U+2640 U+FE0F	woman kneeling
2175.png	person with white cane	🧑‍🦯️	\U0001F9D1\U0000200D\U0001F9AF\U0000FE0F	U+1F9D1 U+200D U+1F9AF	person with white cane
2176.png	man with white cane	👨‍🦯️	\U0001F468\U0000200D\U0001F9AF\U0000FE0F	U+1F468 U+200D U+1F9AF	man with white cane
2177.png	woman with white cane	👩‍🦯️	\U0001F469\U0000200D\U0001F9AF\U0000FE0F	U+1F469 U+200D U+1F9AF	woman with white cane
2178.png	person in motorized wheelchair	🧑‍🦼️	\U0001F9D1\U0000200D\U0001F9BC\U0000FE0F	U+1F9D1 U+200D U+1F9BC	person in motorized wheelchair
2179.png	man in motorized wheelchair	👨‍🦼️	\U0001F468\U0000200D\U0001F9BC\U0000FE0F	U+1F468 U+200D U+1F9BC	man in motorized wheelchair
2180.png	woman in motorized wheelchair	👩‍🦼️	\U0001F469\U0000200D\U0001F9BC\U0000FE0F	U+1F469 U+200D U+1F9BC	woman in motorized wheelchair
2181.png	person in manual wheelchair	🧑‍🦽️	\U0001F9D1\U0000200D\U0001F9BD\U0000FE0F	U+1F9D1 U+200D U+1F9BD	person in manual wheelchair
2182.png	man in manual wheelchair	👨‍🦽️	\U0001F468\U0000200D\U0001F9BD\U0000FE0F	U+1F468 U+200D U+1F9BD	man in manual wheelchair
2183.png	woman in manual wheelchair	👩‍🦽️	\U0001F469\U0000200D\U0001F9BD\U0000FE0F	U+1F469 U+200D U+1F9BD	woman in manual wheelchair
2184.png	person running	🏃️	\U0001F3C3\U0000FE0F	U+1F3C3	person running
2185.png	man running	🏃‍♂️️	\U0001F3C3\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3C3 U+200D U+2642 U+FE0F	man running
2186.png	woman running	🏃‍♀️️	\U0001F3C3\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3C3 U+200D U+2640 U+FE0F	woman running
2187.png	woman dancing	💃️	\U0001F483\U0000FE0F	U+1F483	woman dancing
2188.png	man dancing	🕺️	\U0001F57A\U0000FE0F	U+1F57A	man dancing
2189.png	person in suit levitating	🕴️	\U0001F574\U0000FE0F	U+1F574	person in suit levitating
2190.png	people with bunny ears	👯️	\U0001F46F\U0000FE0F	U+1F46F	people with bunny ears
2191.png	men with bunny ears	👯‍♂️️	\U0001F46F\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F46F U+200D U+2642 U+FE0F	men with bunny ears
2192.png	women with bunny ears	👯‍♀️️	\U0001F46F\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F46F U+200D U+2640 U+FE0F	women with bunny ears
2193.png	person in steamy room	🧖️	\U0001F9D6\U0000FE0F	U+1F9D6	person in steamy room
2194.png	man in steamy room	🧖‍♂️️	\U0001F9D6\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9D6 U+200D U+2642 U+FE0F	man in steamy room
2195.png	woman in steamy room	🧖‍♀️️	\U0001F9D6\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9D6 U+200D U+2640 U+FE0F	woman in steamy room
2196.png	person climbing	🧗️	\U0001F9D7\U0000FE0F	U+1F9D7	person climbing
2197.png	man climbing	🧗‍♂️️	\U0001F9D7\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9D7 U+200D U+2642 U+FE0F	man climbing
2198.png	woman climbing	🧗‍♀️️	\U0001F9D7\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9D7 U+200D U+2640 U+FE0F	woman climbing
2199.png	person fencing	🤺️	\U0001F93A\U0000FE0F	U+1F93A	person fencing
2200.png	horse racing	🏇️	\U0001F3C7\U0000FE0F	U+1F3C7	horse racing
2201.png	skier	⛷️	\U000026F7\U0000FE0F	U+26F7	skier
2202.png	snowboarder	🏂️	\U0001F3C2\U0000FE0F	U+1F3C2	snowboarder
2203.png	person golfing	🏌️	\U0001F3CC\U0000FE0F	U+1F3CC	person golfing
2204.png	man golfing	🏌️‍♂️️	\U0001F3CC\U0000FE0F\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CC U+FE0F U+200D U+2642 U+FE0F	man golfing
2205.png	woman golfing	🏌️‍♀️️	\U0001F3CC\U0000FE0F\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CC U+FE0F U+200D U+2640 U+FE0F	woman golfing
2206.png	person surfing	🏄️	\U0001F3C4\U0000FE0F	U+1F3C4	person surfing
2207.png	man surfing	🏄‍♂️️	\U0001F3C4\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3C4 U+200D U+2642 U+FE0F	man surfing
2208.png	woman surfing	🏄‍♀️️	\U0001F3C4\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3C4 U+200D U+2640 U+FE0F	woman surfing
2209.png	person rowing boat	🚣️	\U0001F6A3\U0000FE0F	U+1F6A3	person rowing boat
2210.png	man rowing boat	🚣‍♂️️	\U0001F6A3\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6A3 U+200D U+2642 U+FE0F	man rowing boat
2211.png	woman rowing boat	🚣‍♀️️	\U0001F6A3\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F6A3 U+200D U+2640 U+FE0F	woman rowing boat
2212.png	person swimming	🏊️	\U0001F3CA\U0000FE0F	U+1F3CA	person swimming
2213.png	man swimming	🏊‍♂️️	\U0001F3CA\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CA U+200D U+2642 U+FE0F	man swimming
2214.png	woman swimming	🏊‍♀️️	\U0001F3CA\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CA U+200D U+2640 U+FE0F	woman swimming
2215.png	person bouncing ball	⛹️	\U000026F9\U0000FE0F	U+26F9	person bouncing ball
2216.png	man bouncing ball	⛹️‍♂️️	\U000026F9\U0000FE0F\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+26F9 U+FE0F U+200D U+2642 U+FE0F	man bouncing ball
2217.png	woman bouncing ball	⛹️‍♀️️	\U000026F9\U0000FE0F\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+26F9 U+FE0F U+200D U+2640 U+FE0F	woman bouncing ball
2218.png	person lifting weights	🏋️	\U0001F3CB\U0000FE0F	U+1F3CB	person lifting weights
2219.png	man lifting weights	🏋️‍♂️️	\U0001F3CB\U0000FE0F\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CB U+FE0F U+200D U+2642 U+FE0F	man lifting weights
2220.png	woman lifting weights	🏋️‍♀️️	\U0001F3CB\U0000FE0F\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CB U+FE0F U+200D U+2640 U+FE0F	woman lifting weights
2221.png	person biking	🚴️	\U0001F6B4\U0000FE0F	U+1F6B4	person biking
2222.png	man biking	🚴‍♂️️	\U0001F6B4\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6B4 U+200D U+2642 U+FE0F	man biking
2223.png	woman biking	🚴‍♀️️	\U0001F6B4\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F6B4 U+200D U+2640 U+FE0F	woman biking
2224.png	person mountain biking	🚵️	\U0001F6B5\U0000FE0F	U+1F6B5	person mountain biking
2225.png	man mountain biking	🚵‍♂️️	\U0001F6B5\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6B5 U+200D U+2642 U+FE0F	man mountain biking
2226.png	woman mountain biking	🚵‍♀️️	\U0001F6B5\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F6B5 U+200D U+2640 U+FE0F	woman mountain biking
2227.png	person cartwheeling	🤸️	\U0001F938\U0000FE0F	U+1F938	person cartwheeling
2228.png	man cartwheeling	🤸‍♂️️	\U0001F938\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F938 U+200D U+2642 U+FE0F	man cartwheeling
2229.png	woman cartwheeling	🤸‍♀️️	\U0001F938\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F938 U+200D U+2640 U+FE0F	woman cartwheeling
2230.png	people wrestling	🤼️	\U0001F93C\U0000FE0F	U+1F93C	people wrestling
2231.png	men wrestling	🤼‍♂️️	\U0001F93C\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F93C U+200D U+2642 U+FE0F	men wrestling
2232.png	women wrestling	🤼‍♀️️	\U0001F93C\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F93C U+200D U+2640 U+FE0F	women wrestling
2233.png	person playing water polo	🤽️	\U0001F93D\U0000FE0F	U+1F93D	person playing water polo
2234.png	man playing water polo	🤽‍♂️️	\U0001F93D\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F93D U+200D U+2642 U+FE0F	man playing water polo
2235.png	woman playing water polo	🤽‍♀️️	\U0001F93D\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F93D U+200D U+2640 U+FE0F	woman playing water polo
2236.png	person playing handball	🤾️	\U0001F93E\U0000FE0F	U+1F93E	person playing handball
2237.png	man playing handball	🤾‍♂️️	\U0001F93E\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F93E U+200D U+2642 U+FE0F	man playing handball
2238.png	woman playing handball	🤾‍♀️️	\U0001F93E\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F93E U+200D U+2640 U+FE0F	woman playing handball
2239.png	person juggling	🤹️	\U0001F939\U0000FE0F	U+1F939	person juggling
2240.png	man juggling	🤹‍♂️️	\U0001F939\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F939 U+200D U+2642 U+FE0F	man juggling
2241.png	woman juggling	🤹‍♀️️	\U0001F939\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F939 U+200D U+2640 U+FE0F	woman juggling
2242.png	person in lotus position	🧘️	\U0001F9D8\U0000FE0F	U+1F9D8	person in lotus position
2243.png	man in lotus position	🧘‍♂️️	\U0001F9D8\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9D8 U+200D U+2642 U+FE0F	man in lotus position
2244.png	woman in lotus position	🧘‍♀️️	\U0001F9D8\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9D8 U+200D U+2640 U+FE0F	woman in lotus position
2245.png	person taking bath	🛀️	\U0001F6C0\U0000FE0F	U+1F6C0	person taking bath
2246.png	person in bed	🛌️	\U0001F6CC\U0000FE0F	U+1F6CC	person in bed
2247.png	people holding hands	🧑‍🤝‍🧑️	\U0001F9D1\U0000200D\U0001F91D\U0000200D\U0001F9D1\U0000FE0F	U+1F9D1 U+200D U+1F91D U+200D U+1F9D1	people holding hands
2248.png	women holding hands	👭️	\U0001F46D\U0000FE0F	U+1F46D	women holding hands
2249.png	woman and man holding hands	👫️	\U0001F46B\U0000FE0F	U+1F46B	woman and man holding hands
2250.png	men holding hands	👬️	\U0001F46C\U0000FE0F	U+1F46C	men holding hands
2251.png	kiss	💏️	\U0001F48F\U0000FE0F	U+1F48F	kiss
2252.png	kiss: woman man	👩‍❤️‍💋‍👨️	\U0001F469\U0000200D\U00002764\U0000FE0F\U0000200D\U0001F48B\U0000200D\U0001F468\U0000FE0F	U+1F469 U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468	kiss: woman, man
